stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLongitude,stationLatitude,parkingTotBikeCnt,goo,dong
ST-1102,1528. 삼각산동 주민센터,8,0,127.02069855,37.61503601,8,강북구,삼각산동
ST-1103,1529. 미아동 한국전력공사,12,1,127.02490997,37.63018036,13,강북구,미아동
ST-1104,1530. 광산사거리,8,0,127.0223465,37.64355087,8,강북구,수유2동
ST-1105,1531. 미아사거리 1번 출구,23,0,127.03025055,37.61395645,23,강북구,송중동
ST-1106,1532. 번3동 주민센터 교차로,21,1,127.0474472,37.62635422,22,강북구,번3동
ST-1107,"1533. 번동 주공3, 4단지 교차로",21,3,127.04091644,37.62991714,24,강북구,번3동
ST-1109,1535. 효성인텔리안 앞,7,0,127.02337646,37.6362915,7,강북구,수유3동
ST-1110,1536. 번동 두산위브 101동 옆,1,0,127.03217316,37.63626099,1,강북구,번1동
ST-1387,1537. 북한산 우이역,1,0,127.01242828,37.66366577,1,강북구,우이동
ST-1388,1538. 솔밭공원역,1,0,127.01313782,37.65615845,1,강북구,우이동
ST-1389,1539. 4.19민주묘지역,11,0,127.01345062,37.64967346,11,강북구,수유2동
ST-1390,1540. 가오리역,8,0,127.01688385,37.64167023,8,강북구,수유2동
ST-1391,1541. 삼양역,0,0,127.01805878,37.62652969,0,강북구,삼양동
ST-1392,1542. 삼양사거리역,2,0,127.02037048,37.62155151,2,강북구,송천동
ST-1423,1543. 수유1동 주민센터,3,0,127.01773834,37.63018799,3,강북구,수유1동
ST-1665,1546. 송천동우체국,6,2,127.02970123,37.61545944,8,강북구,송중동
ST-1724,1547. 꿈의숲 롯데캐슬,0,0,127.03570557,37.61775208,0,강북구,송중동
ST-1725,1548. 북서울 꿈의숲 서문,19,2,127.03781128,37.62268829,21,강북구,번3동
ST-2123,1550.삼각산아이원아파트(105동 옆),0,0,127.01850891,37.61522293,0,강북구,삼각산동
ST-2124,1551.4.19탑 앞,10,1,127.00881195,37.64686203,11,강북구,우이동
ST-2125,1552. 강북구청사거리,8,0,127.02723694,37.63920212,8,강북구,번1동
ST-2126,1553.서울북부고용노동지청,2,0,127.03396606,37.63520432,2,강북구,번2동
ST-2127,1554.번동사거리,4,1,127.03455353,37.63539124,5,강북구,번1동
ST-2129,1557.신창교,18,0,127.03930664,37.63238144,18,강북구,번2동
ST-2130,1558.강북문화정보도서관,4,0,127.037323,37.62552643,4,강북구,번3동
ST-2132,1560. 도봉세무서 앞,9,1,127.02852631,37.6198082,10,강북구,송천동
ST-2133,1564.4.19민주묘지역 1번출구,12,0,127.01384735,37.64959717,12,강북구,수유2동
ST-2134,1565.수유사거리,6,0,127.022995,37.63561249,6,강북구,인수동
ST-2136,1568.4.19민주묘지 입구사거리,1,0,127.01457214,37.64793396,1,강북구,수유2동
ST-2137,1569.수유역2번출구,19,0,127.02590179,37.63796997,19,강북구,번1동
ST-2401,1571.북서울 꿈의 숲 입구,14,0,127.03877258,37.62673187,14,강북구,번3동
ST-2402,1572. 우이동 먹거리마을,1,0,127.01184082,37.66446304,1,우이동,우이역 회전교차로
ST-2403,1573.현대성우아파트 옆,0,0,127.02210999,37.61666489,0,강북구,송천동
ST-2405,1574.송중초등학교 옆,16,2,127.03049469,37.61669922,18,강북구,송중동
ST-600,1601. 석계역 문화광장 내 자전거 보관소,34,1,127.06464386,37.61518097,35,노원구,월계1동
ST-913,1602. 광운대역 앞,14,2,127.06189728,37.62266159,16,노원구,월계1동
ST-866,1605. 헬스케어,21,2,127.06161499,37.63162231,23,노원구,월계3동
ST-602,1606. 태릉입구역 3번출구 ,11,0,127.07492828,37.61917114,11,노원구,공릉1동
ST-735,1608. 공릉역 1번 출구 앞,0,0,127.07275391,37.62661362,0,노원구,공릉1동
ST-603,1610. 화랑대역 2번출구 앞,11,0,127.08364105,37.62036896,11,노원구,공릉2동
ST-604,1611. 과기대 입구(우),30,0,127.07655334,37.62994003,30,노원구,공릉1동
ST-605,1616. 하계2동 공항버스정류장 옆,1,3,127.06832886,37.63510895,4,노원구,하계1동
ST-736,1619. 중계동 하나프라자빌딩 앞(중1-1),1,0,127.07640839,37.64902115,1,노원구,중계1동
ST-867,1620. 중계동 노원구민체육센터 옆(중1-2),1,1,127.07022095,37.64820862,2,노원구,중계1동
ST-914,1625. 상계역 3번출구,1,0,127.07296753,37.65999985,1,노원구,중계4동
ST-915,1627. 수락산역 4번출구,3,0,127.05509949,37.67694092,3,노원구,상계1동
ST-868,1628. 노일초등학교 앞,8,0,127.05525208,37.67361832,8,노원구,상계1동
ST-869,1630. 수연빌딩 앞,12,0,127.05550385,37.67625046,12,노원구,상계1동
ST-608,1634. 당고개공원 대여소,5,0,127.07714844,37.66846085,5,노원구,상계3·4동
ST-609,"1635. 상계3,4동 주민센터 대여소",3,0,127.0831604,37.67271042,3,노원구,상계3·4동
ST-610,1636. 상계주공2단지 버스정류장 옆,5,1,127.06176758,37.64921188,6,노원구,상계6·7동
ST-611,1637. KT 전화국 버스정류장 옆,18,0,127.06340027,37.65470123,18,노원구,상계6·7동
ST-612,1639. 희성오피앙,11,1,127.05506897,37.68031311,12,노원구,상계1동
ST-971,1640. 한내근린공원 북측,15,1,127.06848907,37.62386322,16,노원구,월계3동
ST-970,1641. 한내근린공원 남측,9,2,127.06951141,37.62155533,11,노원구,월계3동
ST-964,1642. 서울여대 남문,19,0,127.08813477,37.62531662,19,노원구,공릉2동
ST-1111,1643. 태릉입구역 8번출구,25,2,127.07521057,37.61736679,27,노원구,공릉1동
ST-1114,1646. 삼육대 입구,28,1,127.10790253,37.63848877,29,노원구,공릉2동
ST-1118,1650. 중계근린공원내,1,1,127.06510162,37.63957977,2,노원구,중계2·3동
ST-1119,1651. 상계동 우방유쉘아파트 앞,7,2,127.05599213,37.67237473,9,노원구,상계1동
ST-1120,1652. 파르코 앞,7,0,127.05558014,37.68000031,7,노원구,상계1동
ST-1121,1653. 노원역1번출구,33,0,127.06362152,37.65620041,33,노원구,상계2동
ST-1122,1654. 당고개입구 오거리,0,0,127.07544708,37.66379166,0,노원구,상계3·4동
ST-1123,1655. 공릉1단지아파트,1,1,127.07015991,37.63111115,2,노원구,공릉1동
ST-1124,1656. 중앙하이츠 아파트 입구,12,0,127.06750488,37.65501785,12,노원구,상계2동
ST-1125,1657. 노원구청 ,45,0,127.05732727,37.65404892,45,노원구,상계6·7동
ST-1127,1659. 중계동 을지중학교,0,0,127.07160187,37.65032959,0,노원구,중계1동
ST-1128,1660. 서울시립과학관,11,0,127.07662201,37.64207077,11,노원구,하계1동
ST-1278,1661. 당현천근린공원,2,1,127.06560516,37.64963913,3,노원구,상계6·7동
ST-1279,1662. 노원역7번출구,34,0,127.05921173,37.65421677,34,노원구,상계6·7동
ST-1280,1663. 동해문화예술관앞,50,1,127.0578537,37.61938095,51,노원구,월계1동
ST-1282,1665. 양지근린공원앞,3,3,127.07640076,37.64699554,6,노원구,하계1동
ST-1283,1666. 노원소방서인근,0,0,127.07177734,37.65578079,0,노원구,상계2동
ST-1284,1667. 중계중학교,6,0,127.0743866,37.65449905,6,노원구,중계4동
ST-1285,1668. 중계역 6번출구,18,0,127.06334686,37.64556503,18,노원구,중계2·3동
ST-1286,1669. 중계역 3번출구,4,0,127.06522369,37.64352798,4,노원구,중계2·3동
ST-1287,1670. 노원경찰서교차로,16,0,127.07183838,37.64340973,16,노원구,하계1동
ST-1288,1671. 인덕대학교,14,3,127.05482483,37.62934875,17,노원구,월계2동
ST-1289,1672. 상계동수락리버시티,3,2,127.05340576,37.68859863,5,노원구,상계1동
ST-1291,1674. 서울북부고용센터앞,24,1,127.05808258,37.65354919,25,노원구,상계6·7동
ST-1348,1675. 월계문화체육센터,5,1,127.05513,37.62694168,6,노원구,월계2동
ST-1349,1677. 육군사관학교  앞,30,1,127.09049988,37.62316513,31,노원구,공릉2동
ST-1394,1678. 성서대학교 밀알관,14,0,127.0644455,37.6484375,14,노원구,상계6·7동
ST-1395,1679. 삼육대 도서관,5,1,127.10666656,37.6428299,6,노원구,공릉2동
ST-1396,1680. 삼육대 제3과학관,9,0,127.10838318,37.64265442,9,노원구,공릉2동
ST-1425,1681. 현대6차 아파트,18,1,127.08226013,37.64580154,19,노원구,중계본동
ST-1426,1682. 중계종합사회복지관 교차로,0,0,127.07554626,37.65745544,0,노원구,중계4동
ST-1473,1683. 노원문화예술회관,14,0,127.08088684,37.65045929,14,노원구,중계본동
ST-1474,1684. 태릉입구역 5번출구,7,1,127.07563019,37.61832047,8,노원구,공릉1동
ST-1475,1685. 불암고등학교 앞 횡단보도,14,0,127.08048248,37.64818954,14,노원구,중계본동
ST-1476,1686. 상계주공10단지 종합상가 앞,0,0,127.05805206,37.66114044,0,노원구,상계10동
ST-1639,1688. 마들역 7번출구,4,3,127.05729675,37.66566086,7,노원구,상계10동
ST-1640,1689. 마들역 3번출구,11,1,127.05789185,37.66524887,12,노원구,상계9동
ST-1641,1690. 도봉운전면허시험장 버스정류장 옆,18,0,127.05931091,37.6577301,18,노원구,상계10동
ST-1642,1691. 노원정보도서관,4,0,127.06533051,37.66070938,4,노원구,상계10동
ST-1672,1692. 온곡초교 교차로,1,0,127.06600952,37.66418839,1,노원구,상계9동
ST-1740,1693. 원자력 병원,6,0,127.08210754,37.62818909,6,노원구,공릉2동
ST-2062,1696.수락리버시티4단지,0,1,127.05283356,37.68645096,1,노원구,상계1동
ST-2063,1697.상계주공2단지 219동,1,0,127.05715179,37.65024948,1,노원구,상계6·7동
ST-613,1702. 녹천역 1번출구 앞,24,0,127.05042267,37.64582062,24,도봉구,창1동
ST-657,1703. 도봉산광역환승센터앞 ,7,1,127.04519653,37.68972015,8,도봉구,도봉1동
ST-614,1705. 도봉구청 정문앞,23,0,127.04651642,37.66922379,23,도봉구,도봉2동
ST-916,1706. 방학동우체국 건너편,7,0,127.0426712,37.66566467,7,도봉구,방학1동
ST-615,1707. 도봉구민회관,3,0,127.03851318,37.65446091,3,도봉구,창5동
ST-658,1708. 도봉보건소사거리,0,2,127.03984833,37.65682983,2,도봉구,창5동
ST-616,1709. 쌍문역4번출구 주변,20,0,127.03534698,37.65012741,20,도봉구,쌍문3동
ST-1129,1713. 쌍문동 이안아파트 앞,8,0,127.02848816,37.65165329,8,도봉구,쌍문4동
ST-1130,1714. 도봉문화정보도서관 삼거리,6,1,127.04460907,37.64463043,7,도봉구,창1동
ST-1131,1715. 서울특별시교육청도봉도서관,29,1,127.01278687,37.65317917,30,도봉구,쌍문1동
ST-1132,1716. 창동역 1번출구 건너편,11,0,127.05072784,37.65420151,11,도봉구,창4동
ST-1135,1719. 신도봉사거리 버스정류장,10,1,127.04399109,37.67328262,11,도봉구,도봉1동
ST-1136,1720. 도봉구청 옆(중랑천변),47,2,127.04798126,37.66867065,49,도봉구,방학1동
ST-1137,1721. 창동역 2번출구 ,38,1,127.04699707,37.65301514,39,도봉구,창5동
ST-1292,1722. 창동청소년수련관,13,2,127.05004883,37.65779877,15,도봉구,창4동
ST-1293,1723. 방학동학마을도서관,13,0,127.02771759,37.66207886,13,도봉구,방학3동
ST-1295,1725. 창1동주민센터,10,0,127.04331207,37.6475029,10,도봉구,창1동
ST-1296,1726. 삼익세라믹아파트교차로,1,1,127.03520966,37.65858841,2,도봉구,쌍문2동
ST-1297,1727. 서울도봉초등학교인근,14,0,127.04076385,37.67867661,14,도봉구,도봉1동
ST-1434,1728. 서울북부지방법원,15,0,127.04681396,37.67771912,15,도봉구,도봉2동
ST-1461,1729. 도봉한신아파트 버스정류장,9,3,127.04579163,37.68400955,12,도봉구,도봉1동
ST-1462,1730. 도봉산역 교차로 앞,10,0,127.04550171,37.68759155,10,도봉구,도봉1동
ST-1463,1731. 도봉고등학교 맞은편,3,1,127.04221344,37.6876297,4,도봉구,도봉1동
ST-1464,1732. 방학역사거리,16,0,127.04299927,37.66759872,16,도봉구,방학1동
ST-1465,1733. 방학사거리 (봄마당 앞),8,0,127.04193878,37.66297913,8,도봉구,방학1동
ST-1466,1734. 쌍문현대1차아파트 108동 앞,0,0,127.03266907,37.65814972,0,도봉구,쌍문4동
ST-1467,"1735. 도봉역 1,2번 출구사이 건너편",12,0,127.04498291,37.67911911,12,도봉구,도봉1동
ST-1468,1736. 버스정류장 앞,8,0,127.0370636,37.65224075,8,도봉구,창5동
ST-1469,1737. 신창시장,23,2,127.03883362,37.63970184,25,도봉구,창2동
ST-1470,1738. 창동주공17단지 상가앞,17,2,127.052742,37.6463089,19,도봉구,창4동
ST-1638,1741. 제일강산수산입구,10,0,127.03298187,37.64519882,10,도봉구,창2동
ST-1726,1742. 북한산 코오롱 하늘채,26,0,127.02301788,37.64889145,26,도봉구,쌍문1동
ST-2088,1743.창동19단지아파트 관리사무소앞,2,0,127.05219269,37.65039062,2,도봉구,창4동
ST-2089,1744.도봉소방서 옆,17,0,127.04302979,37.66480255,17,도봉구,방학1동
ST-2094,1749. ESA아파트 상가 앞,2,0,127.04598999,37.66627121,2,도봉구,방학1동
ST-2095,1750. 창포원 남쪽 입구,11,0,127.04889679,37.68826675,11,도봉구,도봉2동
ST-2096,1751. 창원초등학교 교차로,4,2,127.04170227,37.6521225,6,도봉구,창5동
ST-2097,1752. 창동 주공 4단지 입구 옆,5,1,127.04857635,37.64548111,6,도봉구,창1동
ST-2099,1754. 창동시장입구 사거리,0,0,127.03343201,37.64689636,0,도봉구,쌍문3동
ST-2101,1756.서울북부광역등기국,9,0,127.04431915,37.65148544,9,도봉구,창5동
ST-2102,1757.솔밭공원역 1번출구 앞,2,0,127.01338196,37.65568542,2,도봉구,쌍문1동
ST-2103,1758.솔밭공원역 1번출구 주변,9,0,127.0137558,37.65727997,9,강북구,쌍문1동
ST-2104,1759.서울북부지방법원 앞,11,0,127.04863739,37.67721939,11,도봉구,도봉2동
ST-2106,1761.방학중학교 앞,7,1,127.03108978,37.66562271,8,도봉구,방학2동
ST-2107,1762.북한산 한신휴플러스APT앞,1,0,127.04241943,37.65533829,1,도봉구,창5동
ST-2110,1765.쌍문역 1번출구 주변,17,0,127.03561401,37.64966965,17,도봉구,창1동
ST-2112,1767.방학초등학교 앞,13,1,127.03327942,37.66250992,14,도봉구,방학2동
ST-2113,1768.신동아타워 버스정류소,4,2,127.02874756,37.66208267,6,도봉구,방학3동
ST-2115,1770.도봉한신아파트 주변,1,0,127.0500412,37.68473816,1,도봉구,도봉2동
ST-2116,1771.성원APT버스정류소,1,0,127.03009033,37.65796661,1,도봉구,쌍문4동
ST-2117,1772.시립도봉노인복지관 버스정류소,2,0,127.03575897,37.65805054,2,도봉구,쌍문2동
ST-2119,1774.정의여중고 버스정류소,8,0,127.034729,37.65134811,8,도봉구,쌍문2동
ST-2120,1775.신원리베르텔 앞,10,0,127.04554749,37.65128708,10,도봉구,창5동
ST-619,1804. 독산역 2번출구 자전거주차장,5,1,126.88871765,37.46652985,6,금천구,가산동
ST-620,1805. 서울디지털운동장 앞,39,0,126.87776947,37.48228836,39,금천구,가산동
ST-621,1806. 에이스하이엔드타워9차 앞,51,0,126.87863922,37.48621368,51,구로구,구로1동
ST-622,1808. 에이스하이엔드타워8차 앞,39,0,126.8849411,37.47320938,39,금천구,가산동
ST-623,1809. LG전자 별관동(호서대 벤처타워 맞은편),43,0,126.88515472,37.47077942,43,금천구,가산동
ST-624,1812. 갑을그레이트밸리 앞,30,3,126.88729858,37.47903061,33,금천구,가산동
ST-625,1814. 두산위브아파트 옆 상가건물 앞,0,0,126.89412689,37.47422028,0,금천구,가산동
ST-642,1819. 금천구청 앞 자전거거치대,12,3,126.89592743,37.45647812,15,금천구,시흥1동
ST-628,1820. 신한은행 시흥대로금융센터지점,6,1,126.90335846,37.4433403,7,금천구,시흥3동
ST-629,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,6,1,126.90211487,37.45145798,7,금천구,시흥1동
ST-630,1822. 서울 시흥동우체국 앞,1,0,126.90090942,37.45299149,1,금천구,시흥1동
ST-631,1823. 상신정비공업 앞,19,0,126.89859009,37.4589119,19,금천구,독산1동
ST-632,1824. 독산근린공원 입구,2,0,126.88372803,37.46455002,2,금천구,독산1동
ST-633,1825. 한신아파트 앞 육교 아래,21,0,126.89105225,37.45470047,21,금천구,독산1동
ST-634,1826. 한신코아 앞,0,2,126.88834381,37.45684052,2,금천구,독산1동
ST-660,1827. 독산보도육교 앞 자전거 보관소,1,0,126.89306641,37.45672607,1,금천구,독산1동
ST-635,1828. 한양수자인아파트 앞,8,5,126.89888763,37.47531891,13,금천구,독산3동
ST-636,1829. 홈플러스 금천점 앞,4,1,126.89720154,37.4691391,5,금천구,독산1동
ST-637,1830. 빅마켓 금천점 앞,4,0,126.89507294,37.4702301,4,금천구,독산1동
ST-638,1831. 한국전력 구로금천지사 앞,8,1,126.89795685,37.47249985,9,금천구,독산1동
ST-639,1833. 독산역 1번출구 A,15,1,126.89028168,37.46654129,16,금천구,독산1동
ST-640,1834. 월드메르디앙 벤처센터 2차,50,0,126.87904358,37.47908401,50,금천구,가산동
ST-641,1835. STX V타워,4,0,126.88442993,37.47706985,4,금천구,가산동
ST-661,1836. 금천구립 독산도서관,8,0,126.90814209,37.46740341,8,금천구,독산4동
ST-1140,1839. 수출의 다리 아래,27,0,126.88615417,37.47743607,27,금천구,가산동
ST-1141,1840. 솔브레인이엔지 뒤편,36,2,126.88845825,37.47555161,38,금천구,가산동
ST-1142,1841. 가산동 주민센터,0,2,126.89186859,37.4769516,2,금천구,가산동
ST-1143,1842. 한울중학교,2,0,126.90686035,37.46257401,2,금천구,시흥4동
ST-1144,1843. 독산고등학교,0,2,126.91113281,37.47709656,2,금천구,독산3동
ST-1146,1845. 롯데캐슬골드파크1차 서문,1,0,126.89218903,37.460289,1,금천구,독산1동
ST-1147,1846. 롯데캐슬골드파크1차 동문,1,2,126.89604187,37.46017075,3,금천구,독산1동
ST-1148,1847. 독산주공 14단지 버스정류소,2,1,126.88716888,37.46093369,3,서울특별시,금천구
ST-1149,1848. 벽산 디지털밸리 5차,78,4,126.88539124,37.4762764,82,금천구,가산동
ST-1276,1849. 대륭포스트타워5차,23,0,126.88694,37.48135376,23,금천구,가산동
ST-1277,1850. 코오롱테크노밸리,17,0,126.8863678,37.48015976,17,금천구,가산동
ST-1403,1851. 가산디지털단지 9번출구 인근,7,0,126.88148499,37.48123169,7,금천구,가산동
ST-1534,1853. 서울디자인직업전문학교 앞,13,0,126.89586639,37.47248077,13,금천구,독산1동
ST-1535,1854. 가산아네스트 오피스텔 앞,18,1,126.89740753,37.47817993,19,금천구,독산1동
ST-1536,1855. 성지아파트 옆 도로변,15,1,126.89762115,37.45132065,16,금천구,시흥1동
